"","X.1_0X_PP_04_23_070.","Y.1_0X_PP_04_23_070.","X.1_0X_PP_04_23_071.","Y.1_0X_PP_04_23_071.","X.1_0X_PP_04_23_072.","Y.1_0X_PP_04_23_072.","X.1_0X_PP_04_23_073.","Y.1_0X_PP_04_23_073.","X.SINPESCA.148_1_0X_IV_F7.","Y.SINPESCA.148_1_0X_IV_F7.","X.BP3.20.03.19.8_1_25X_XXVI_K10.","Y.BP3.20.03.19.8_1_25X_XXVI_K10.","X.CBC2.06.51_2_0X_XXVI_A15.","Y.CBC2.06.51_2_0X_XXVI_A15.","X.SINPESCA.1220_1_0X_VI_N19.","Y.SINPESCA.1220_1_0X_VI_N19.","X.CBC2.09.633_2_0X_XXIII_E1.","Y.CBC2.09.633_2_0X_XXIII_E1.","X.SINPESCA.674_1_0X_V_N16.","Y.SINPESCA.674_1_0X_V_N16.","X.1_0X_PP_04_23_015.","Y.1_0X_PP_04_23_015.","X.1_0X_PP_04_23_016.","Y.1_0X_PP_04_23_016.","X.1_0X_PP_04_23_017.","Y.1_0X_PP_04_23_017.","X.1_0X_PP_04_23_018.","Y.1_0X_PP_04_23_018.","X.1_0X_PP_04_23_019.","Y.1_0X_PP_04_23_019.","X.1_0X_PP_04_23_021.","Y.1_0X_PP_04_23_021.","X.1_25X_PP_04_23_014.","Y.1_25X_PP_04_23_014.","X.1_25X_PP_04_23_020.","Y.1_25X_PP_04_23_020.","X.1_0X_PP_23_04_001.","Y.1_0X_PP_23_04_001.","X.1_0X_PP_23_04_002.","Y.1_0X_PP_23_04_002.","X.1_0X_PP_23_04_003.","Y.1_0X_PP_23_04_003.","X.1_0X_PP_23_04_004.","Y.1_0X_PP_23_04_004.","X.1_0X_PP_23_04_005.","Y.1_0X_PP_23_04_005.","X.1_0X_PP_23_04_006.","Y.1_0X_PP_23_04_006.","X.1_0X_PP_23_04_007.","Y.1_0X_PP_23_04_007.","X.1_0X_PP_23_04_008.","Y.1_0X_PP_23_04_008.","X.1_0X_PP_23_04_009.","Y.1_0X_PP_23_04_009.","X.1_0X_PP_23_04_010.","Y.1_0X_PP_23_04_010.","X.1_0X_PP_23_04_011.","Y.1_0X_PP_23_04_011.","X.1_0X_PP_04_23_060.","Y.1_0X_PP_04_23_060.","X.1_0X_PP_04_23_061.","Y.1_0X_PP_04_23_061.","X.1_0X_PP_04_23_063.","Y.1_0X_PP_04_23_063.","X.1_0X_PP_04_23_064.","Y.1_0X_PP_04_23_064.","X.1_0X_PP_04_23_065.","Y.1_0X_PP_04_23_065.","X.1_0X_PP_04_23_069.","Y.1_0X_PP_04_23_069.","X.SINPESCA.376_1_0X_V_B1.","Y.SINPESCA.376_1_0X_V_B1.","X.SINPESCA.380_1_0X_V_B5.","Y.SINPESCA.380_1_0X_V_B5.","X.SINPESCA.381_1_0X_V_B6.","Y.SINPESCA.381_1_0X_V_B6.","X.SINPESCA.607_1_0X_V_L9.","Y.SINPESCA.607_1_0X_V_L9.","X.1_0X_JLGF_20_01_003.","Y.1_0X_JLGF_20_01_003.","X.1_0X_JLGF_20_01_004.","Y.1_0X_JLGF_20_01_004.","X.1_0X_JLGF_20_01_005.","Y.1_0X_JLGF_20_01_005.","X.1_0X_JLGF_20_01_007.","Y.1_0X_JLGF_20_01_007.","X.1_0X_JLGF_20_01_008.","Y.1_0X_JLGF_20_01_008.","X.1_0X_JLGF_20_01_012.","Y.1_0X_JLGF_20_01_012.","X.1_0X_JLGF_20_01_015.","Y.1_0X_JLGF_20_01_015.","X.1_0X_JLGF_20_01_024.","Y.1_0X_JLGF_20_01_024.","X.1_0X_JLGF_20_01_025.","Y.1_0X_JLGF_20_01_025.","X.1_0X_JLGF_20_01_026.","Y.1_0X_JLGF_20_01_026."
"1",-0.254656386118553,0.0838971317574891,-0.247539469842024,0.059387355039664,-0.239597713750347,0.0564029375520975,-0.257516037861152,0.0516560705285525,-0.208071838319493,0.0996393909140247,-0.257237933567794,0.0622001987200454,-0.231061133041373,0.0640542274636801,-0.261538684633586,0.0860735512370414,-0.260209572674168,0.0696504663703332,-0.26535455819908,0.0710774449204735,-0.244714872184738,0.0518014333852151,-0.189328334211157,0.0949616265692931,-0.235531642422589,0.0619796528427871,-0.232813044718478,0.0631036934494449,-0.233209448333848,0.0529399146988189,-0.2195861463983,0.053813701865999,-0.187519668946257,0.0910197681286956,-0.243015888141941,0.0580120007122644,-0.249991241629548,0.0414754693223527,-0.219823969690742,0.0647659041631176,-0.237245358869213,0.0582039957877953,-0.240067781698515,0.0619805852756794,-0.23866787966538,0.0476871375845294,-0.234671073003416,0.0500957847102773,-0.240670160370945,0.0398835988565393,-0.229451616593211,0.0533627956020766,-0.245869143372371,0.0620023049137912,-0.247644675310475,0.0686580445880709,-0.251636093837077,0.0590384173635434,-0.236314351527648,0.0650565197391496,-0.23561202268658,0.0500311125190251,-0.231800734514141,0.0656565336810417,-0.239311957874936,0.0706510921788453,-0.21960866939771,0.0812606335419208,-0.234424564710942,0.0553334754394259,-0.235545671401807,0.071277183386367,-0.236777412542556,0.0500840622048391,-0.228351567366581,0.0667887439381893,-0.221155389070697,0.0810592924434568,-0.249183032576921,0.049334417923764,-0.263848007914376,0.0647816459306354,-0.258483275006115,0.0589082836531581,-0.251238531419759,0.0494266070781018,-0.259556862725688,0.0635635755957681,-0.231590648453032,0.0801483300587151,-0.259758772077441,0.056521065418425,-0.257759396228915,0.0429409199386095,-0.26900316379222,0.0399926713146101,-0.256258258711158,0.0410359546312691
"2",-0.120337165279904,0.0737981344469308,-0.120000490356151,0.097755440776892,-0.137197394836394,0.0775241757642772,-0.132105396608261,0.0834146226871928,-0.144718530896116,0.0664703534305794,-0.122441786998148,0.0773329619837322,-0.108611812805163,0.0535536864370903,-0.134585709830995,0.060182433706886,-0.124514195460901,0.0498211292657725,-0.144948769933848,0.0733799799568707,-0.143443032090778,0.0907686944448764,-0.154953035472147,0.096354084585743,-0.156918332101764,0.0921203453065679,-0.145071101150336,0.0807293705705881,-0.156563558175887,0.079703509722802,-0.155613474089496,0.0765561100233535,-0.142516516114178,0.0818183846355285,-0.153854519517528,0.0858352463136873,-0.148109202841048,0.0903430902501787,-0.142073226887798,0.0933555694771403,-0.125858639430543,0.0878617960176742,-0.134782552241101,0.0948249776949371,-0.113041820191141,0.0881853700493875,-0.150541441235272,0.0930572246252495,-0.114114727298318,0.0974966872223811,-0.137171930034464,0.0943326744257019,-0.119810594549959,0.100291330455517,-0.134087322544662,0.0891391932575787,-0.118083586755886,0.0877210519100374,-0.141394214980116,0.0975877086700842,-0.152339599669226,0.0831554534923779,-0.150684883906582,0.0765426432280134,-0.154503421152982,0.0797912569865163,-0.152413889957872,0.0930924631866837,-0.145195536139286,0.0818368107259624,-0.163248596979593,0.103723730643593,-0.139446932258129,0.103348868987119,-0.143245885513532,0.0847437253587746,-0.145206830625889,0.0972229586501216,-0.165699750189358,0.0812338117966127,-0.147980172779792,0.0740991478247682,-0.152825704103596,0.0702675622387305,-0.154534361206258,0.0850402061689389,-0.164893463649415,0.0768478796356522,-0.13690004586322,0.081846397203055,-0.150764722318069,0.0907191917975986,-0.144232094801486,0.0920587693240127,-0.126822890924866,0.0787297666647909,-0.146814087770145,0.0881101785093315
"3",-0.0789535529396866,0.0516552809064874,-0.0829167767238485,0.0769036375633339,-0.0933958718389353,0.055355116646942,-0.0821956655785357,0.0570891927460492,-0.114823737350272,0.0297522771473984,-0.0796871399393553,0.0575075889903515,-0.0858571426409596,0.0365205051185886,-0.0760723665157367,0.0255625638748798,-0.0814484686624072,0.0391728166782573,-0.0757564449575335,0.0457922539240099,-0.103445801211693,0.077038020336276,-0.121252985747188,0.073798890728711,-0.109756561440654,0.0774149053849155,-0.110082414430764,0.0654282400992116,-0.110060348309525,0.0645406132722003,-0.11843183661931,0.0718597925228358,-0.121660139203389,0.0730894244258666,-0.120121760562267,0.0675676441478312,-0.099716147504309,0.0828672467181509,-0.0972648459485989,0.0774938885460312,-0.0907861471092605,0.0787508503104817,-0.0824903664099684,0.0842505372508442,-0.0863104664582771,0.0778906165808949,-0.0959950526683608,0.0871208381433725,-0.090435359880808,0.0872808707968741,-0.0968977894651469,0.0724012654793934,-0.0864639542886805,0.0912947389011775,-0.0949653669877714,0.0719868614066938,-0.0870585635606788,0.0749008808112683,-0.0947339883434711,0.0768659285136056,-0.111910783039911,0.0671166437189615,-0.118217801402685,0.0498141789609311,-0.103215306718303,0.0564180474875091,-0.109356506318995,0.0606021019467946,-0.115833371832312,0.0714973982024585,-0.112938390631079,0.0583394904807334,-0.101348766086172,0.0881371319934776,-0.105330852873062,0.0583232473141424,-0.104868797845088,0.052572013103417,-0.110499472815714,0.0478501562630153,-0.0814711818755554,0.0487873310111271,-0.102639969379097,0.0494702414978718,-0.107129361240704,0.0650269534211221,-0.0997499179732319,0.044974675187687,-0.0949872815453389,0.0602391124317318,-0.106291591883756,0.0686765741232195,-0.102720071653144,0.0758760307903971,-0.0896159411863481,0.0620958554727207,-0.115221710132461,0.08017448070862
"4",0.179529544415641,0.0690631963501467,0.156462934922216,0.0721284076346493,0.14527213095624,0.0833309452913786,0.135220484958753,0.0816204445184634,0.132957267338593,0.064068026200856,0.143364170348449,0.0735111189393115,0.178046766858254,0.0574434269315995,0.164605956175727,0.0420682155104974,0.154250683051445,0.061963516775939,0.147453122947729,0.0728591968351276,0.154519224642821,0.0973305116226455,0.151234090025323,0.090580543767716,0.155296903390909,0.0886512014271005,0.160520287005538,0.0721754217543143,0.156735965891844,0.0886722762844066,0.1567448792859,0.0917595532325134,0.163383279694817,0.0792098333346212,0.146899377979775,0.0918715111497472,0.146248559827881,0.123779381778744,0.131346625443909,0.116378310304948,0.138013278293431,0.105062372797513,0.130068253776312,0.108036415831028,0.123097501795023,0.117962714326655,0.134447346186834,0.118139766319239,0.129652923256712,0.117570905164256,0.110833701500354,0.0983540858946936,0.128067268913521,0.123377866471174,0.125697516684008,0.101974067758185,0.13563941964235,0.107859057539407,0.151927796193317,0.0867333532508082,0.150273385324352,0.0985773442732808,0.154581700127735,0.0684938166101171,0.168627693218974,0.0741050349851788,0.172622749438764,0.0767731951691282,0.148672354644106,0.087780883741232,0.147836221842578,0.0999851447222982,0.170320390786848,0.107930527789073,0.168984870717936,0.0973174211877162,0.173220513871006,0.059537306261991,0.17778129554958,0.0553097499524463,0.168391244059953,0.0594513230259158,0.153966510969389,0.0704007806645241,0.153717982687067,0.0844287499707929,0.159680240750474,0.0677601230684905,0.151944499507346,0.0823593494140228,0.148897575043208,0.0720203933011921,0.140970156029288,0.0911381333028252,0.145130271719886,0.0886943079771233,0.144298783618476,0.0911463435651821
"5",0.239384019443117,-0.0313325880313164,0.229328699463832,-0.0557608537122734,0.238659910019766,-0.0456233322072619,0.225963504955688,-0.057364213514656,0.238393254754944,-0.0347667485103991,0.230631289702961,-0.0399643857807864,0.243703027319291,-0.00721122795841567,0.234048537807044,-0.0410685574114375,0.215483891477078,-0.0165588136988921,0.224360789296211,-0.028796708184259,0.234804895979049,-0.0746224402634797,0.23008610129037,-0.06488528944964,0.245881952342027,-0.0754798975994673,0.22781622122691,-0.0759200332015479,0.237965485392084,-0.0690950004728452,0.226765700614353,-0.0523343388287291,0.229747824437989,-0.0772285545450371,0.231849654097544,-0.0651343593315607,0.218673344189872,-0.0804190563961402,0.208368024401949,-0.105801611112082,0.220549323597495,-0.102377695605685,0.218379023015292,-0.0750006802630354,0.215530206252987,-0.0683460746391284,0.224970792203147,-0.0736828212848018,0.219023663582032,-0.0741185821891523,0.230613609192899,-0.0518443412582316,0.217427445992786,-0.0933925265464038,0.206584137322683,-0.0598543342219962,0.221836341605887,-0.0677214679073081,0.226395935353428,-0.0589363314140525,0.230202268038831,-0.0590639563285843,0.225463275782128,-0.0410638021928069,0.221330433473569,-0.0530844968633998,0.229543157057201,-0.0589171409644808,0.227257471305757,-0.0874179616893869,0.218870042953587,-0.0788969609350977,0.238167146060915,-0.0444620395384214,0.237370027531556,-0.0446197537260101,0.235022725834644,-0.0685749434152025,0.215250700512584,-0.00851738299145367,0.217643685347574,-0.0402143155041107,0.229316239787218,-0.0358426985314544,0.216912657806473,-0.0174531187985512,0.222633995474339,-0.0164216050342463,0.216666212106624,-0.0319814208503658,0.220265565431274,-0.0409034000993577,0.211988620468596,-0.0374645633974492,0.217435764399139,-0.00779064599338685,0.215129096058434,-0.0187529086825365
"6",0.218529944068819,-0.0965444936162943,0.207711991427058,-0.112327495486604,0.241386071029189,-0.0662631016664585,0.231536041862119,-0.0823889343288618,0.211191733521885,-0.0936091373333101,0.222560423210729,-0.0824940545561725,0.239443511950013,-0.0507152165060025,0.22473590335063,-0.0805497020207296,0.211003644664254,-0.0531837909117962,0.21279862076951,-0.0862759636798399,0.192932153490028,-0.129507469336099,0.192753228349788,-0.114109975167629,0.207280166784107,-0.128604198462568,0.200102221292046,-0.114047421823742,0.195354451387526,-0.112552367162585,0.19991571271549,-0.0937266551888585,0.197214000990789,-0.116680091908673,0.202879527121814,-0.113798694083906,0.167555237717736,-0.139300455758186,0.166183199215552,-0.147100099475095,0.170878499481724,-0.131926664102813,0.168455708980445,-0.156786312440449,0.184278933011054,-0.121338641097219,0.176189695808554,-0.137795867090941,0.163743388700316,-0.155283252614414,0.169404578431156,-0.147423822047681,0.170375938365574,-0.134990664152485,0.172769601014309,-0.135562715106572,0.193487054699743,-0.136091895891732,0.199234572245749,-0.107402653128407,0.191635752216528,-0.0866737890705908,0.207228383676032,-0.0758315682971721,0.195972153727181,-0.0909244381995142,0.20760617210729,-0.0927425457168801,0.181695894081784,-0.129483339715386,0.173215498017982,-0.118643300235812,0.213636938849423,-0.0923896634699079,0.213903735587182,-0.0926712629675849,0.200011589406611,-0.112068407363524,0.206055024845339,-0.0494639230364929,0.200221994491383,-0.0826337860053562,0.216520874716239,-0.0663723628750477,0.218815424536808,-0.0696459307199073,0.208017616527522,-0.0663750535962903,0.207115935045561,-0.0876237667495946,0.205990371199489,-0.102301719215983,0.196274687076579,-0.0777007830309292,0.21530927296498,-0.0642123730990066,0.200142340697096,-0.0900009400464136
"7",0.195011129797653,-0.0665777950880548,0.180582529689708,-0.0721047130167871,0.195402087170174,-0.0647970489729864,0.187086623302605,-0.0833774587754899,0.194497520765857,-0.0782434048034832,0.188926308453815,-0.0536932921169086,0.18592030553604,-0.040407802581435,0.18734827626456,-0.0742154497221014,0.180630999284514,-0.044166480505637,0.187455282276085,-0.0613149232129294,0.194216249918483,-0.0801082736250009,0.198079748519213,-0.0794648211440799,0.219570863637545,-0.0890895775939277,0.195697500015226,-0.0817743454295931,0.201342952983349,-0.0830952851849303,0.194936587047632,-0.06460238402381,0.196191511123108,-0.0914684614634206,0.20222257728659,-0.0835859148231702,0.177733972638443,-0.0997970057079024,0.171787496889523,-0.109541653080518,0.182795637068078,-0.10770957598937,0.176816910889642,-0.122721116044833,0.185288477698967,-0.0830460176202802,0.18618992560998,-0.0882328922234138,0.176924963151181,-0.104758758788176,0.184484375548147,-0.0769901618116465,0.187016289715081,-0.101475028269623,0.168393404462467,-0.0852420071169112,0.192328852192747,-0.0924544539113326,0.195321849967672,-0.0811523406738443,0.200865421430574,-0.0579291021086156,0.197947317479981,-0.0544667298037507,0.195646512035164,-0.0665857487193488,0.201806311290537,-0.0657912165858809,0.18411724644019,-0.100062191454136,0.18606603704709,-0.0948933790189747,0.210450220236907,-0.0656383913252961,0.203444273448971,-0.0576017988113148,0.199291293688713,-0.0896436245420242,0.183951657512145,-0.0363692487922857,0.178533885892471,-0.0565504090951888,0.196819325354031,-0.0516974522195716,0.184489838884695,-0.0406483012856782,0.178301541438362,-0.0393668908640485,0.193306170062201,-0.0605970230926044,0.187764257947181,-0.0767733232738113,0.179712733380641,-0.0508209728203809,0.185834475775896,-0.0302757479446515,0.175469886023872,-0.0328354366704424
"8",0.135419022533407,0.0164805954695861,0.125183001921421,0.0129905822406359,0.112974883063818,0.0177450279379219,0.106827870798901,0.0301851608625103,0.113679509980133,-0.0214811191529465,0.124671417339914,0.0100496664983087,0.149060425354469,-0.00487374712423358,0.143215160202511,-0.0170344978539366,0.135670339219745,-0.000633969951843207,0.12528551563047,0.00793369988850545,0.128012353513297,0.0460704736372748,0.131327494052531,0.0369352711403353,0.127013230721361,0.0338175678676883,0.138516115515913,0.0234090698925103,0.128250540736138,0.0468961211081339,0.11979288328359,0.0474836446211892,0.134886290046086,0.0329414089087509,0.1239563710558,0.0383678297406875,0.116732918251106,0.064313749657052,0.107384762450962,0.0573297366877233,0.11032230394199,0.0452275448870178,0.107924881566961,0.0482076119541528,0.103343022173039,0.0667062571651845,0.116853051319115,0.0692853761132367,0.112077975303764,0.0603392916335346,0.095802582492393,0.03622006814711,0.110997817527861,0.0755294924633417,0.105822154483497,0.0449427857918163,0.112070153686144,0.0577145349585561,0.130653852458481,0.0324356401374026,0.124697476537614,0.0519807368456233,0.137759747092883,0.0222885846040441,0.142974204054594,0.0216299109615248,0.14363346224372,0.0212128333388436,0.120247517455408,0.0323140473171634,0.128115560928499,0.0317075675030122,0.13533160500554,0.0491666718923044,0.1452719363062,0.0265204605822841,0.130269969771236,0.00391692720589486,0.137841470693125,0.00990542964104767,0.13696830908803,0.0114633595258353,0.130027082942658,0.0154768500814994,0.132055390551018,0.0222241056863607,0.135518646765039,0.0112275445813795,0.131172618270337,0.019169224734922,0.125320309845932,0.0155491283218049,0.118257641397886,0.0388275068873591,0.133272640265102,0.0315404583184483,0.126265756552073,0.039324902452373
